node,throughput,latency,receivedByte,numCoding
0,inf,0,104300,25
1,inf,0,81800,268
2,inf,0,86500,264
3,inf,0,113500,25
4,inf,0,45800,66
5,inf,0,59700,106
6,inf,0,61900,105
7,inf,0,53000,0
8,inf,0,17600,0
9,inf,0,19500,0
10,inf,0,19800,2
11,inf,0,18600,0
12,inf,0,11900,0
13,inf,0,6400,0
14,-nan,0,0,0
15,inf,0,5400,0
16,inf,0,11700,0
17,inf,0,11700,0
18,inf,0,5300,0
19,inf,0,5400,0
20,1140.74,0.0876625,9700,0
21,987.392,0.101277,12100,0
22,1277.82,0.0782585,7900,0
23,1146,0.0872598,9500,0
24,1457.33,0.0686186,9500,0
25,1194.34,0.0837283,9300,0
26,882.37,0.113331,6600,0
27,208.738,0.47907,10600,0
28,-nan,0,0,0
29,524.813,0.190544,8000,0
30,519.661,0.192433,11400,0
31,169.841,0.588787,8900,0
32,-nan,0,0,0
33,565.821,0.176734,8100,0
34,57.8779,1.72778,6500,0
35,619.822,0.161337,6900,0
36,683.576,0.14629,6400,0
37,143.876,0.695042,6800,0
38,43.0933,2.32055,5300,0
39,766.731,0.130424,6700,0
