node,throughput,latency,receivedByte,numCoding
0,inf,0,32500,3
1,inf,0,28500,52
2,inf,0,27500,90
3,inf,0,28800,53
4,inf,0,29500,63
5,inf,0,25000,80
6,inf,0,25300,66
7,inf,0,29700,46
8,inf,0,44400,63
9,inf,0,34400,115
10,inf,0,40800,163
11,inf,0,39500,43
12,inf,0,41700,7
13,inf,0,38000,136
14,inf,0,39500,175
15,inf,0,38800,40
16,inf,0,25200,4
17,inf,0,31300,108
18,inf,0,26000,53
19,inf,0,30200,2
20,inf,0,40600,19
21,inf,0,47000,162
22,inf,0,39800,91
23,inf,0,46900,15
24,inf,0,30400,0
25,inf,0,29400,73
26,inf,0,31000,89
27,inf,0,28500,0
28,1547.18,0.0646336,9200,0
29,1789.18,0.0558915,8500,0
30,1553.67,0.0643638,8800,0
31,1437.96,0.0695432,9500,0
32,1838.61,0.0543888,7800,0
33,1740.41,0.0574579,9200,0
34,1772.97,0.0564024,8000,0
35,1725.27,0.0579618,7600,0
36,1387.65,0.0720642,8500,0
37,1531.47,0.0652969,9400,0
38,1642.43,0.0608855,8600,0
39,1436.98,0.0695906,8600,0
40,1770.05,0.0564957,8700,0
41,1614.43,0.0619415,8300,0
42,1507.27,0.0663449,9500,0
43,-nan,0,0,0
44,1029.98,0.0970895,8100,0
45,1444.72,0.0692177,8900,0
46,1486.33,0.0672799,7300,0
47,1787.68,0.0559383,8200,0
48,1299.28,0.0769656,7800,0
49,1171.14,0.0853872,6500,0
50,1662.11,0.0601646,7400,0
51,754.364,0.132562,9100,0
52,-nan,0,0,0
53,1219.76,0.0819835,8200,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,761.934,0.131245,9400,0
58,-nan,0,0,0
59,955.351,0.104674,9000,0
60,1978.52,0.0505428,7400,0
61,1069.58,0.0934949,8700,0
62,1938.22,0.0515938,7800,0
63,738.794,0.135356,8200,0
64,1739.37,0.0574921,8700,0
65,1772.53,0.0564167,9200,0
66,1557.2,0.0642178,8700,0
67,1883.41,0.0530953,8600,0
