node,throughput,latency,receivedByte,numCoding
0,inf,0,29200,17
1,inf,0,32100,123
2,inf,0,29700,83
3,inf,0,33200,1
4,inf,0,27900,0
5,inf,0,36100,140
6,inf,0,28100,60
7,inf,0,35600,0
8,inf,0,31200,0
9,inf,0,37300,101
10,inf,0,31900,47
11,inf,0,36600,0
12,inf,0,38500,0
13,inf,0,61300,187
14,inf,0,55200,133
15,inf,0,35800,2
16,inf,0,96200,8
17,inf,0,93200,123
18,inf,0,89100,140
19,inf,0,93800,20
20,inf,0,128600,69
21,inf,0,85700,137
22,inf,0,107700,282
23,inf,0,108600,9
24,inf,0,80100,38
25,inf,0,64400,125
26,inf,0,68000,93
27,inf,0,81700,28
28,2231.29,0.044817,10000,0
29,1758.09,0.0568799,9400,0
30,1903.01,0.0525484,9800,0
31,1230.92,0.08124,10300,0
32,1785.32,0.0560123,9700,0
33,1716.99,0.0582415,10300,0
34,1854.07,0.0539354,9900,0
35,1830.04,0.0546435,9200,0
36,2070,0.0483091,10300,0
37,1796.73,0.0556567,10200,0
38,1921.1,0.0520536,10200,0
39,1828.53,0.0546888,9600,0
40,1634.34,0.0611866,9500,0
41,1753.58,0.0570261,9900,0
42,1900.83,0.0526086,9900,0
43,1702.65,0.058732,9900,0
44,1273.02,0.0785532,10400,0
45,1202.35,0.0831701,9900,0
46,1726.8,0.0579106,9500,0
47,1906.36,0.0524561,9500,0
48,1143.81,0.0874274,11000,0
49,1319.7,0.0757747,10500,0
50,1343.15,0.0744519,13100,0
51,1815.72,0.0550747,10000,0
52,1293.15,0.0773303,10200,0
53,1197.03,0.0835404,10400,0
54,1297.19,0.0770897,12600,0
55,1227.3,0.0814798,12400,0
56,1039.78,0.096174,8600,0
57,704.489,0.141947,9600,0
58,-nan,0,0,0
59,1208.68,0.0827346,9900,0
60,1126.06,0.0888051,8800,0
61,782.254,0.127836,8500,0
62,1133.75,0.088203,9100,0
63,1088.7,0.0918524,9600,0
64,1241.16,0.0805695,10100,0
65,828.746,0.120664,9100,0
66,1175.87,0.0850433,8600,0
67,1193.8,0.083766,9100,0
