node,throughput,latency,receivedByte,numCoding
0,inf,0,65200,9
1,inf,0,60700,115
2,inf,0,59800,203
3,inf,0,52400,20
4,inf,0,83000,18
5,inf,0,63100,123
6,inf,0,51800,137
7,inf,0,45000,43
8,inf,0,34600,0
9,inf,0,8400,0
10,inf,0,16500,0
11,inf,0,16500,0
12,inf,0,24600,0
13,inf,0,24000,0
14,inf,0,22700,0
15,inf,0,22300,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,1554.24,0.0643402,11200,0
21,1289.03,0.0775779,11400,0
22,1280.33,0.0781049,11400,0
23,1221.48,0.0818676,11100,0
24,956.366,0.104563,11300,0
25,1157.71,0.0863774,10700,0
26,1557.63,0.0642001,8500,0
27,947.171,0.105578,9600,0
28,932.742,0.107211,8700,0
29,56.4762,1.77066,8700,0
30,974.395,0.102628,8600,0
31,1307.88,0.0764594,8200,0
32,969.47,0.103149,7900,0
33,952.266,0.105013,8100,0
34,986.019,0.101418,8400,0
35,-nan,0,0,0
36,-nan,0,0,0
37,103.165,0.969319,7800,0
38,-nan,0,0,0
39,35.7751,2.79524,5800,0
