node,throughput,latency,receivedByte,numCoding
0,inf,0,45700,39
1,inf,0,43300,159
2,inf,0,45500,160
3,inf,0,44800,11
4,inf,0,26300,4
5,inf,0,31000,131
6,inf,0,28200,99
7,inf,0,29700,1
8,inf,0,25700,4
9,inf,0,30900,144
10,inf,0,26700,100
11,inf,0,29900,1
12,inf,0,40900,18
13,inf,0,43600,198
14,inf,0,42400,171
15,inf,0,42200,1
16,inf,0,52400,57
17,inf,0,48400,166
18,inf,0,50800,157
19,inf,0,51400,11
20,inf,0,15400,0
21,inf,0,20800,54
22,inf,0,15400,0
23,inf,0,19900,0
24,inf,0,67200,67
25,inf,0,76500,375
26,inf,0,69000,269
27,inf,0,74900,11
28,831.572,0.120254,9300,0
29,2115.12,0.0472786,8900,0
30,1411.61,0.070841,9500,0
31,2216.03,0.0451258,8600,0
32,1722.92,0.0580411,8300,0
33,1842.42,0.0542766,9600,0
34,1272.34,0.0785955,7400,0
35,1348.14,0.0741763,8800,0
36,1932.76,0.0517394,8900,0
37,700.937,0.142666,8500,0
38,1942.05,0.0514919,8600,0
39,1550.85,0.0644807,9200,0
40,266.056,0.375861,8000,0
41,2428.78,0.0411729,8200,0
42,1003.05,0.0996955,7800,0
43,964.411,0.10369,9900,0
44,225.473,0.443513,9600,0
45,2683.82,0.0372603,8100,0
46,210.677,0.474661,9500,0
47,485.757,0.205864,10100,0
48,193.142,0.517754,9400,0
49,990.539,0.100955,9000,0
50,2513.9,0.0397788,8800,0
51,523.168,0.191143,9400,0
52,1640.76,0.0609472,9600,0
53,1589.94,0.0628956,9200,0
54,2053.29,0.0487022,7400,0
55,712.229,0.140404,7100,0
56,1815.01,0.0550961,8400,0
57,554.324,0.1804,9600,0
58,2027.97,0.0493105,7300,0
59,953.864,0.104837,8200,0
60,1436.54,0.0696118,8300,0
61,1813.09,0.0551543,7900,0
62,1230.6,0.0812609,5100,0
63,1959.46,0.0510345,7200,0
64,1405.25,0.0711615,8800,0
65,1891.28,0.0528742,8000,0
66,1151.52,0.0868417,8600,0
67,1507.22,0.0663473,8900,0
