node,throughput,latency,receivedByte,numCoding
0,inf,0,38300,5
1,inf,0,50500,127
2,inf,0,53900,161
3,inf,0,48500,7
4,inf,0,45900,1
5,inf,0,64300,185
6,inf,0,45100,98
7,inf,0,37000,2
8,inf,0,25400,0
9,inf,0,42600,66
10,inf,0,60200,242
11,inf,0,36000,0
12,inf,0,10600,0
13,inf,0,21500,0
14,inf,0,21500,0
15,inf,0,10600,0
16,inf,0,61300,5
17,inf,0,86600,252
18,inf,0,73800,124
19,inf,0,60800,0
20,inf,0,52300,0
21,inf,0,63500,112
22,inf,0,66600,143
23,inf,0,53000,4
24,inf,0,36800,1
25,inf,0,50800,141
26,inf,0,53000,162
27,inf,0,36800,0
28,1514.36,0.0660343,2100,0
29,1629.78,0.0613581,700,0
30,1228.49,0.0814008,1700,0
31,760.331,0.131522,1700,0
32,1238.25,0.0807588,1000,0
33,1629.7,0.061361,700,0
34,1491.86,0.0670302,500,0
35,1306.09,0.0765647,1500,0
36,1622.26,0.0616423,400,0
37,1704.1,0.058682,2500,0
38,1149.98,0.0869579,1000,0
39,1110.72,0.0900316,1600,0
40,870.657,0.114856,1200,0
41,1459.91,0.0684974,400,0
42,620.53,0.161153,500,0
43,1622.58,0.0616301,600,0
44,1620.74,0.0617,700,0
45,1631.71,0.0612854,400,0
46,1024.05,0.0976511,3200,0
47,1577.16,0.0634049,2700,0
48,1418.53,0.0704956,1200,0
49,1025.6,0.0975041,300,0
50,1477.06,0.067702,700,0
51,1031.06,0.0969877,2100,0
52,1619.84,0.0617344,5000,0
53,1550.5,0.0644952,4500,0
54,1528.91,0.0654061,1200,0
55,1561.75,0.0640307,2900,0
56,1631.35,0.0612989,1300,0
57,1536.56,0.0650805,900,0
58,1500.99,0.0666227,1300,0
59,1633.35,0.0612239,2600,0
60,835.781,0.119649,600,0
61,1627.51,0.0614434,400,0
62,1486.69,0.0672637,1000,0
63,1305.2,0.0766168,300,0
64,682.47,0.146527,10800,0
65,1086.38,0.0920488,10500,0
66,1084.89,0.0921749,1200,0
67,1090,0.0917435,300,0
