node,throughput,latency,receivedByte,numCoding
0,inf,0,51100,26
1,inf,0,47700,159
2,inf,0,52300,203
3,inf,0,57600,16
4,inf,0,42300,0
5,inf,0,19400,0
6,inf,0,20600,0
7,inf,0,42100,0
8,inf,0,33200,0
9,inf,0,21600,0
10,inf,0,21900,3
11,inf,0,46800,0
12,inf,0,27600,0
13,inf,0,18500,0
14,inf,0,6600,0
15,inf,0,26100,0
16,inf,0,51000,0
17,inf,0,33500,0
18,inf,0,25800,0
19,inf,0,25500,0
20,772.253,0.129491,11600,0
21,1154.09,0.086648,11000,0
22,671.279,0.148969,10600,0
23,-nan,0,0,0
24,151.784,0.658831,11300,0
25,39.8414,2.50995,9200,0
26,1207.94,0.0827858,8700,0
27,-nan,0,0,0
28,-nan,0,0,0
29,31.4859,3.17602,7100,0
30,-nan,0,0,0
31,806.621,0.123974,9800,0
32,34.712,2.88085,6900,0
33,38.1154,2.62361,7000,0
34,31.0793,3.21758,6600,0
35,32.9747,3.03263,7000,0
36,29.6261,3.3754,5600,0
37,33.5656,2.97924,5900,0
38,107.884,0.926925,6000,0
39,30.6382,3.2639,5500,0
