node,throughput,latency,receivedByte,numCoding
0,inf,0,379300,0
1,inf,0,303100,1539
2,inf,0,333900,1544
3,inf,0,288400,0
4,inf,0,131800,0
5,inf,0,94200,0
6,inf,0,92400,0
7,inf,0,176200,0
8,inf,0,63900,0
9,inf,0,30100,0
10,-nan,0,0,0
11,inf,0,38400,0
12,inf,0,33800,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,11800,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,6.86051,14.5762,20000,0
21,7.46335,13.3988,20400,0
22,6.71993,14.8811,19000,0
23,5.0591,19.7664,16000,0
24,6.60406,15.1422,20200,0
25,5.24448,19.0677,15500,0
26,490.466,0.203888,32100,0
27,4.98614,20.0556,15200,0
28,6.01497,16.6252,18100,0
29,5.10128,19.6029,15000,0
30,5.88893,16.981,17700,0
31,6.32599,15.8078,17700,0
32,663.156,0.150794,32000,0
33,4.50559,22.1946,13600,0
34,378.876,0.263939,30100,0
35,4.44366,22.504,13500,0
36,5.55456,18.0032,15700,0
37,4.1523,24.0831,11800,0
38,5.235,19.1022,17000,0
39,4.23219,23.6284,13100,0
