node,throughput,latency,receivedByte,numCoding
0,inf,0,46500,78
1,inf,0,27200,196
2,inf,0,47800,326
3,inf,0,35000,2
4,inf,0,14400,0
5,inf,0,23100,87
6,inf,0,14400,0
7,inf,0,54700,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,2876.7,0.0347621,11600,0
29,2254.56,0.0443545,11400,0
30,1586.8,0.06302,10100,0
31,2107.88,0.0474411,10700,0
32,2188.55,0.0456925,10700,0
33,1849.44,0.0540706,10400,0
34,1961.24,0.0509883,10700,0
35,1744.67,0.0573175,10600,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
40,-nan,0,0,0
41,-nan,0,0,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
60,-nan,0,0,0
61,-nan,0,0,0
62,-nan,0,0,0
63,-nan,0,0,0
64,-nan,0,0,0
65,-nan,0,0,0
66,-nan,0,0,0
67,-nan,0,0,0
