node,throughput,latency,receivedByte,numCoding
0,inf,0,33600,16
1,inf,0,22400,20
2,inf,0,24200,28
3,inf,0,33500,0
4,inf,0,32300,1
5,inf,0,22000,33
6,inf,0,20300,16
7,inf,0,43000,0
8,inf,0,48100,4
9,inf,0,17800,41
10,inf,0,23500,40
11,inf,0,64300,0
12,inf,0,27900,29
13,inf,0,14300,0
14,inf,0,4700,0
15,inf,0,10500,0
16,inf,0,13300,0
17,inf,0,26700,45
18,inf,0,21300,7
19,inf,0,26800,20
20,51.1503,1.95502,5000,0
21,inf,0,6400,0
22,663.346,0.150751,5600,0
23,960.347,0.104129,5100,0
24,297.59,0.336033,4700,0
25,-nan,0,0,0
26,81.3514,1.22924,3400,0
27,83.7876,1.19349,3800,0
28,350.369,0.285413,9600,0
29,1106.52,0.090373,9900,0
30,187.23,0.534103,8300,0
31,-nan,0,0,0
32,1166.43,0.085732,7800,0
33,-nan,0,0,0
34,73.1847,1.36641,7300,0
35,1105.45,0.0904608,8000,0
36,63.7252,1.56924,6600,0
37,84.7498,1.17994,6400,0
38,1150.85,0.0868924,5800,0
39,-nan,0,0,0
