node,throughput,latency,receivedByte,numCoding
0,inf,0,206900,0
1,inf,0,198800,639
2,inf,0,192600,611
3,inf,0,182800,0
4,245.998,0.675642,120500,0
5,227.101,0.780564,142700,0
6,385.635,0.549177,143800,0
7,140.046,1.60957,163200,0
8,224.067,0.636028,112300,0
9,101.997,1.59432,87000,0
10,127.565,1.2216,93500,0
11,94.3744,1.68291,102600,0
12,139.053,0.767585,72900,0
13,46.6662,2.14288,48000,0
14,85.5965,1.16827,59200,0
15,69.1063,1.56807,59600,0
16,161.001,0.669375,63800,0
17,55.951,1.9537,54000,0
18,101.871,1.05057,70100,0
19,55.7971,1.92327,67500,0
20,-nan,0,0,0
21,19.8988,5.02543,45800,0
22,5.12458,19.5138,24600,0
23,6.77419,14.7619,32100,0
24,-nan,0,0,0
25,4.58389,21.8155,7900,0
26,5.19545,19.2476,10400,0
27,-nan,0,0,0
28,-nan,0,0,0
29,5.53295,18.0735,13500,0
30,12.8158,7.80288,18400,0
31,31.7006,3.15452,33400,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,30.5984,3.26814,19100,0
38,130.806,0.764493,4600,0
39,-nan,0,0,0
