node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,inf,0,7700,0
3,inf,0,7700,0
4,inf,0,28300,0
5,inf,0,38600,0
6,inf,0,64900,0
7,inf,0,32500,0
8,inf,0,64700,15
9,inf,0,77800,59
10,inf,0,99700,0
11,inf,0,59300,1
12,inf,0,15800,0
13,-nan,0,0,0
14,inf,0,14000,0
15,inf,0,6700,0
16,inf,0,14200,0
17,inf,0,14200,0
18,inf,0,14000,0
19,-nan,0,0,0
20,inf,0,9000,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,25.9125,3.85914,7600,0
25,24.0996,4.14944,7800,0
26,-nan,0,0,0
27,21.4657,4.65859,7300,0
28,21.8436,4.57801,6100,0
29,18.4365,5.42403,6300,0
30,19.7599,5.06076,5500,0
31,19.0868,5.23922,5800,0
32,18.6229,5.36972,5300,0
33,15.4249,6.48302,5200,0
34,31.934,3.13146,5500,0
35,938.502,0.106553,7700,0
36,15.1058,6.61996,3800,0
37,554.697,0.180279,7200,0
38,-nan,0,0,0
39,288.641,0.346451,6700,0
