node,throughput,latency,receivedByte,numCoding
0,inf,0,63100,118
1,inf,0,75100,157
2,inf,0,78600,177
3,inf,0,66600,90
4,inf,0,81700,30
5,inf,0,53300,0
6,inf,0,43700,0
7,inf,0,94800,60
8,inf,0,90200,15
9,inf,0,27200,0
10,inf,0,14000,0
11,inf,0,66100,0
12,inf,0,93500,105
13,inf,0,27200,0
14,inf,0,42400,1
15,inf,0,61400,0
16,inf,0,59400,125
17,inf,0,42500,103
18,inf,0,66100,104
19,inf,0,35400,0
20,-nan,0,0,0
21,67.1266,1.48972,16000,0
22,1589.1,0.0629287,14800,0
23,1456.28,0.068668,13400,0
24,-nan,0,0,0
25,64.5399,1.54943,14800,0
26,-nan,0,0,0
27,-nan,0,0,0
28,924.543,0.108162,11300,0
29,577.752,0.173085,10200,0
30,488.835,0.204568,13900,0
31,275.404,0.363103,10300,0
32,24.121,4.14576,8900,0
33,348.519,0.286928,12100,0
34,21.9725,4.55115,7900,0
35,650.141,0.153813,12800,0
36,950.625,0.105194,13000,0
37,486.942,0.205363,7300,0
38,842.96,0.11863,15100,0
39,614.829,0.162647,11000,0
