node,throughput,latency,receivedByte,numCoding
0,inf,0,357700,0
1,inf,0,446000,885
2,inf,0,489600,999
3,inf,0,407700,0
4,inf,0,211300,0
5,inf,0,184600,0
6,inf,0,153500,0
7,inf,0,176200,0
8,inf,0,62300,0
9,inf,0,31500,0
10,-nan,0,0,0
11,inf,0,58200,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,1446.41,0.0691365,32100,0
21,1558.68,0.0641569,31600,0
22,1379.58,0.072486,32300,0
23,-nan,0,0,0
24,1728.5,0.0578537,30400,0
25,1736.95,0.0575722,29900,0
26,1516.99,0.0659202,29900,0
27,1778.75,0.0562193,31000,0
28,1414.33,0.0707051,30000,0
29,1469.27,0.068061,30900,0
30,1518.03,0.0658748,28900,0
31,1187.48,0.084212,28900,0
32,1299.96,0.0769256,31500,0
33,1427.23,0.0700659,30500,0
34,1242.82,0.0804623,30800,0
35,1519.22,0.0658234,28500,0
36,1606.82,0.0622349,31300,0
37,1334.64,0.0749267,28100,0
38,1671.56,0.0598245,28100,0
39,1323.9,0.0755342,29300,0
