node,throughput,latency,receivedByte,numCoding
0,inf,0,368500,0
1,inf,0,400400,1610
2,inf,0,400300,1900
3,inf,0,359100,0
4,inf,0,134100,0
5,inf,0,88500,0
6,inf,0,29600,0
7,inf,0,144000,0
8,inf,0,25100,0
9,-nan,0,0,0
10,-nan,0,0,0
11,inf,0,21400,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,41.0046,2.43875,28300,0
21,40.0181,2.49887,29600,0
22,40.2298,2.48572,27700,0
23,-nan,0,0,0
24,38.188,2.61862,26400,0
25,40.3464,2.47853,27300,0
26,37.8115,2.6447,25800,0
27,39.0447,2.56117,27200,0
28,37.0736,2.69734,26600,0
29,14.2866,6.99954,24800,0
30,36.7621,2.72019,26500,0
31,14.4775,6.90725,21900,0
32,733.699,0.136296,29200,0
33,14.1272,7.07854,23200,0
34,34.447,2.90301,24300,0
35,35.5684,2.81148,29600,0
36,770.412,0.129801,29700,0
37,13.7239,7.28658,23100,0
38,33.2782,3.00497,25100,0
39,13.2039,7.57351,21400,0
