node,throughput,latency,receivedByte,numCoding
0,inf,0,18500,0
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,35100,0
5,inf,0,37200,21
6,inf,0,35100,0
7,inf,0,37200,0
8,-nan,0,0,0
9,-nan,0,0,0
10,inf,0,18800,0
11,inf,0,18800,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,781.302,0.127991,18500,0
21,1545.44,0.0647065,18400,0
22,inf,0,18500,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
