node,throughput,latency,receivedByte,numCoding
0,inf,0,85400,152
1,inf,0,80200,342
2,inf,0,78500,271
3,inf,0,74000,108
4,inf,0,61000,0
5,inf,0,16300,0
6,inf,0,30300,0
7,inf,0,84000,44
8,inf,0,58700,0
9,inf,0,15300,0
10,inf,0,15300,0
11,inf,0,58400,0
12,inf,0,34800,66
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,54100,0
16,inf,0,53700,72
17,inf,0,54400,131
18,inf,0,58500,106
19,inf,0,59200,0
20,-nan,0,0,0
21,1367.41,0.073131,16300,0
22,1282.18,0.0779925,13200,0
23,1485.1,0.0673355,12400,0
24,-nan,0,0,0
25,218.755,0.457131,13400,0
26,994.655,0.100537,11400,0
27,1354.05,0.0738527,16400,0
28,-nan,0,0,0
29,910.465,0.109834,13000,0
30,1213.34,0.082417,15300,0
31,886.203,0.112841,14000,0
32,677.445,0.147613,11400,0
33,-nan,0,0,0
34,426.716,0.234348,9300,0
35,272.73,0.366663,13800,0
36,1285.38,0.0777978,16500,0
37,211.079,0.473755,12500,0
38,1512.9,0.0660983,16300,0
39,-nan,0,0,0
