node,throughput,latency,receivedByte,numCoding
0,inf,0,91800,21
1,inf,0,73500,197
2,inf,0,82200,261
3,inf,0,88000,38
4,inf,0,53200,0
5,inf,0,54800,71
6,inf,0,54600,92
7,inf,0,36000,0
8,inf,0,20000,0
9,inf,0,7800,0
10,-nan,0,0,0
11,inf,0,10900,12
12,inf,0,19600,0
13,inf,0,27300,3
14,inf,0,24100,4
15,inf,0,21500,43
16,-nan,0,0,0
17,-nan,0,0,0
18,inf,0,6100,0
19,inf,0,6100,0
20,1007.22,0.0992835,11300,0
21,1092.72,0.091515,11900,0
22,1126.06,0.0888054,10300,0
23,1166.35,0.0857374,10600,0
24,1505.15,0.0664386,8200,0
25,1213.64,0.082397,8800,0
26,333.986,0.299414,9100,0
27,552.084,0.181132,9600,0
28,-nan,0,0,0
29,386.906,0.25846,9700,0
30,261.179,0.382879,8500,0
31,410.462,0.243628,7500,0
32,1278.64,0.078208,7300,0
33,-nan,0,0,0
34,1068.32,0.0936047,7800,0
35,-nan,0,0,0
36,54.411,1.83786,6100,0
37,1167.63,0.0856439,11700,0
38,835.749,0.119653,5200,0
39,58.6835,1.70406,6100,0
