node,throughput,latency,receivedByte,numCoding
0,inf,0,44500,57
1,inf,0,30500,173
2,inf,0,45800,276
3,inf,0,33000,3
4,inf,0,37200,7
5,inf,0,51300,269
6,inf,0,38100,131
7,inf,0,78400,4
8,inf,0,41700,50
9,inf,0,44000,218
10,inf,0,42300,161
11,inf,0,45800,0
12,inf,0,51900,1
13,inf,0,48100,207
14,inf,0,43800,164
15,inf,0,56100,0
16,inf,0,28600,0
17,inf,0,23800,22
18,inf,0,30100,85
19,inf,0,23800,0
20,inf,0,39200,19
21,inf,0,57400,233
22,inf,0,49400,167
23,inf,0,44100,37
24,inf,0,76400,4
25,inf,0,60600,254
26,inf,0,50400,150
27,inf,0,82700,8
28,2419.08,0.041338,9000,0
29,2178.2,0.0459095,8200,0
30,1177.38,0.084934,9600,0
31,2080.62,0.0480627,8900,0
32,1956.27,0.0511177,7100,0
33,1693.15,0.0590614,7600,0
34,2111.42,0.0473614,10300,0
35,1796.84,0.0556533,9900,0
36,1877.92,0.0532503,10100,0
37,2493.64,0.040102,9700,0
38,1129.6,0.088527,9300,0
39,1811.17,0.055213,9200,0
40,1692.35,0.0590895,10300,0
41,1854.53,0.053922,10000,0
42,1673.57,0.0597525,8100,0
43,2344.23,0.042658,9200,0
44,1031.48,0.0969484,8700,0
45,2561.34,0.039042,8900,0
46,1370.97,0.0729413,9600,0
47,1086.33,0.092053,10200,0
48,1842.8,0.0542653,8800,0
49,2048.98,0.0488048,9200,0
50,1520.82,0.0657539,8200,0
51,2019.69,0.0495125,9000,0
52,1722.29,0.0580621,9200,0
53,2055.31,0.0486544,9800,0
54,2279.94,0.0438607,8400,0
55,1881.63,0.0531453,10000,0
56,1683.81,0.059389,9300,0
57,1565.9,0.0638609,10300,0
58,262.663,0.380716,8100,0
59,1729.44,0.0578221,9700,0
60,2013.99,0.0496527,10300,0
61,1715.7,0.0582852,8600,0
62,2217.46,0.0450966,8000,0
63,2243.65,0.0445702,9300,0
64,1339.85,0.074635,10200,0
65,1132.27,0.0883185,9400,0
66,1037.09,0.0964233,11600,0
67,1582.03,0.0632101,9300,0
