node,throughput,latency,receivedByte,numCoding
0,inf,0,88800,143
1,inf,0,75400,190
2,inf,0,81400,187
3,inf,0,85500,84
4,inf,0,119400,0
5,inf,0,72500,102
6,inf,0,55000,73
7,inf,0,108000,32
8,inf,0,73400,0
9,inf,0,13300,0
10,inf,0,16900,0
11,inf,0,85900,0
12,inf,0,41600,0
13,inf,0,13300,0
14,-nan,0,0,0
15,inf,0,45300,0
16,inf,0,50700,0
17,inf,0,49900,83
18,inf,0,51000,93
19,inf,0,49700,0
20,598.304,0.167139,16100,0
21,1158.38,0.0863272,17000,0
22,3141.29,0.0649004,31600,0
23,2477.23,0.0719049,28500,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,804.386,0.124318,14600,0
29,801.828,0.124715,14200,0
30,1456.19,0.0686724,15100,0
31,340.951,0.293297,13000,0
32,-nan,0,0,0
33,186.794,0.535348,13800,0
34,683.181,0.146374,9500,0
35,989.622,0.101049,15300,0
36,829.231,0.120594,13300,0
37,997.675,0.100233,15000,0
38,1255.55,0.0796463,12400,0
39,154.932,0.645445,10700,0
