node,throughput,latency,receivedByte,numCoding
0,inf,0,165700,255
1,inf,0,162000,863
2,inf,0,141100,831
3,inf,0,172000,437
4,inf,0,104300,124
5,-nan,0,0,0
6,-nan,0,0,0
7,inf,0,125800,83
8,inf,0,78700,96
9,inf,0,85500,363
10,inf,0,80600,231
11,inf,0,91200,4
12,inf,0,72500,10
13,inf,0,86200,294
14,inf,0,73600,163
15,inf,0,81700,5
16,inf,0,14200,0
17,-nan,0,0,0
18,-nan,0,0,0
19,inf,0,15400,0
20,inf,0,102300,17
21,inf,0,130900,508
22,inf,0,116000,401
23,inf,0,126600,61
24,inf,0,43200,0
25,inf,0,59700,186
26,inf,0,28600,21
27,inf,0,54800,0
28,1666.83,0.059994,20700,0
29,1805.28,0.0553932,21700,0
30,1611.85,0.0620404,20100,0
31,1582.63,0.0631859,21800,0
32,1434.01,0.0697345,17600,0
33,1647.37,0.0607029,29000,0
34,1203.82,0.0830691,24900,0
35,862.503,0.115942,24300,0
36,1008.83,0.0991246,17800,0
37,1480.31,0.0675534,22800,0
38,873.337,0.114503,19700,0
39,1192.67,0.0838457,21700,0
40,1931.7,0.051768,18000,0
41,1590.45,0.0628754,20500,0
42,1951.09,0.0512534,17000,0
43,2157.01,0.0463605,16900,0
44,1638.78,0.0610209,14900,0
45,1772.11,0.0564299,16300,0
46,1962.66,0.0509511,16800,0
47,1680.7,0.0594991,17500,0
48,1942.16,0.0514892,13400,0
49,1188.52,0.084138,15500,0
50,1684.96,0.0593484,15900,0
51,1807.29,0.0553315,10900,0
52,1108.13,0.0902423,14200,0
53,1617.14,0.0618377,15900,0
54,1351.07,0.0740153,13300,0
55,2084.69,0.0479689,12300,0
56,1591.75,0.0628241,12400,0
57,2538.96,0.0393862,12800,0
58,2033.73,0.0491706,12500,0
59,1297.61,0.0770648,13900,0
60,1542.19,0.0648429,10500,0
61,1763.52,0.0567048,10500,0
62,1712.44,0.0583963,10900,0
63,1624.95,0.0615402,12000,0
64,2046.65,0.0488604,10800,0
65,1786.32,0.055981,11100,0
66,1935.87,0.0516562,9600,0
67,1923.35,0.0519927,9600,0
