node,throughput,latency,receivedByte,numCoding
0,inf,0,11500,0
1,inf,0,20200,87
2,inf,0,11500,0
3,inf,0,19300,0
4,inf,0,10700,0
5,inf,0,10700,0
6,inf,0,10700,0
7,inf,0,10700,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,inf,0,10700,0
17,inf,0,10700,0
18,inf,0,10700,0
19,inf,0,10700,0
20,inf,0,20600,0
21,inf,0,30400,105
22,inf,0,20200,8
23,inf,0,27700,5
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,2098.05,0.0476632,8100,0
29,1632.61,0.0612518,10700,0
30,1624.01,0.0615759,10700,0
31,-nan,0,0,0
32,1653.1,0.0604926,9700,0
33,1741.77,0.057413,7900,0
34,2046.96,0.048853,8800,0
35,1836.48,0.054452,9500,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
40,-nan,0,0,0
41,-nan,0,0,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
60,-nan,0,0,0
61,-nan,0,0,0
62,-nan,0,0,0
63,-nan,0,0,0
64,-nan,0,0,0
65,-nan,0,0,0
66,-nan,0,0,0
67,-nan,0,0,0
