node,throughput,latency,receivedByte,numCoding
0,inf,0,46000,34
1,inf,0,42800,177
2,inf,0,45800,185
3,inf,0,44400,12
4,inf,0,27100,4
5,inf,0,31800,146
6,inf,0,27600,101
7,inf,0,29300,1
8,inf,0,29100,5
9,inf,0,32300,133
10,inf,0,30300,109
11,inf,0,30700,0
12,inf,0,41400,8
13,inf,0,45700,201
14,inf,0,44200,171
15,inf,0,44000,0
16,inf,0,54500,45
17,inf,0,54100,172
18,inf,0,54800,148
19,inf,0,56400,12
20,inf,0,16000,0
21,inf,0,32100,57
22,inf,0,26300,0
23,inf,0,30800,0
24,inf,0,76100,78
25,inf,0,81100,366
26,inf,0,67500,282
27,inf,0,80800,4
28,724.259,0.138072,10300,0
29,2149.3,0.0465269,9500,0
30,1624.37,0.0615622,10200,0
31,2485.92,0.0402265,8900,0
32,1628.29,0.0614141,9300,0
33,1914.25,0.0522398,9800,0
34,1299.34,0.0769622,8500,0
35,1744.83,0.0573122,8100,0
36,1707.01,0.0585818,9600,0
37,1093.77,0.0914269,9600,0
38,1780.42,0.0561665,9500,0
39,1745.44,0.057292,8500,0
40,256.251,0.390243,8500,0
41,2539.19,0.0393826,8400,0
42,1049.42,0.0952906,8900,0
43,1339.54,0.0746523,10400,0
44,268.528,0.3724,8900,0
45,2523.99,0.0396198,8200,0
46,240.08,0.416528,9000,0
47,481.385,0.207734,9900,0
48,220.586,0.453338,9400,0
49,969.018,0.103197,9000,0
50,2328.38,0.0429483,8200,0
51,466.807,0.214221,8900,0
52,1786.17,0.0559858,10300,0
53,1711.53,0.0584272,9500,0
54,2522.96,0.0396359,7600,0
55,723.902,0.13814,9800,0
56,1757.31,0.0569052,8200,0
57,544.167,0.183767,10100,0
58,1810.41,0.055236,8500,0
59,880.992,0.113508,8000,0
60,1349.14,0.0741213,9000,0
61,2393.37,0.041782,8200,0
62,1325.15,0.075463,8900,0
63,2054.63,0.0486705,8600,0
64,1563.1,0.0639756,8900,0
65,1853.15,0.0539621,8600,0
66,940.735,0.1063,10200,0
67,1757.82,0.0568887,9200,0
