node,throughput,latency,receivedByte,numCoding
0,inf,0,31400,0
1,inf,0,27400,101
2,inf,0,31300,148
3,inf,0,26000,8
4,inf,0,24900,0
5,inf,0,32900,155
6,inf,0,26200,89
7,inf,0,30900,0
8,inf,0,34200,21
9,inf,0,31700,81
10,inf,0,34500,89
11,inf,0,42500,0
12,inf,0,40700,2
13,inf,0,68800,152
14,inf,0,66000,109
15,inf,0,42700,0
16,inf,0,82200,17
17,inf,0,111300,241
18,inf,0,105800,139
19,inf,0,77200,19
20,inf,0,76300,11
21,inf,0,98700,219
22,inf,0,92700,111
23,inf,0,80900,47
24,inf,0,67400,23
25,inf,0,59100,179
26,inf,0,57300,92
27,inf,0,74700,22
28,1364.15,0.0733056,10300,0
29,2117.88,0.047217,10100,0
30,2151,0.04649,9300,0
31,2289.08,0.0436856,8500,0
32,1500.35,0.0666512,9600,0
33,1695.16,0.0589914,10600,0
34,2033.28,0.0491817,9000,0
35,1604.57,0.0623221,9700,0
36,1962.65,0.0509516,8500,0
37,2069.35,0.0483244,8600,0
38,1855.89,0.0538824,9700,0
39,2189.69,0.0456686,9100,0
40,1807.2,0.0553343,9600,0
41,1661.8,0.0601758,9700,0
42,1440.78,0.069407,9600,0
43,1198.62,0.0834293,10400,0
44,1123.51,0.0890071,9500,0
45,1199.1,0.0833961,10500,0
46,1689.22,0.0591988,9900,0
47,1534.69,0.0651598,9300,0
48,624.097,0.160231,10700,0
49,982.648,0.101766,9700,0
50,1566.07,0.0638542,9500,0
51,1145.38,0.0873073,8800,0
52,1086.64,0.0920267,9100,0
53,1557.62,0.0642003,9100,0
54,907.598,0.110181,9700,0
55,954.019,0.10482,10400,0
56,993.206,0.100684,10300,0
57,1411.94,0.0708248,9800,0
58,1240.27,0.0806276,10800,0
59,1969.87,0.0507648,9900,0
60,856.6,0.116741,8700,0
61,1152.15,0.0867942,9200,0
62,942.039,0.106153,9500,0
63,855.306,0.116917,9200,0
64,1011.76,0.0988373,9700,0
65,874.971,0.11429,10700,0
66,546.472,0.182992,10500,0
67,531.487,0.188151,10100,0
