node,throughput,latency,receivedByte,numCoding
0,inf,0,46900,27
1,inf,0,45000,178
2,inf,0,47200,182
3,inf,0,46300,11
4,inf,0,29300,3
5,inf,0,33700,127
6,inf,0,31600,103
7,inf,0,31900,1
8,inf,0,29000,2
9,inf,0,34400,156
10,inf,0,29800,107
11,inf,0,33100,0
12,inf,0,44200,14
13,inf,0,46900,211
14,inf,0,46300,192
15,inf,0,46000,1
16,inf,0,59600,61
17,inf,0,54800,190
18,inf,0,57700,185
19,inf,0,57600,18
20,inf,0,18000,0
21,inf,0,32900,40
22,inf,0,29100,2
23,inf,0,32400,0
24,inf,0,83300,74
25,inf,0,83900,374
26,inf,0,75400,341
27,inf,0,84900,1
28,777.945,0.128544,10300,0
29,2157.72,0.0463451,9500,0
30,1638.46,0.0610328,9500,0
31,2294.5,0.0435826,9700,0
32,2115.21,0.0472765,8500,0
33,1758.22,0.0568756,11200,0
34,1404.6,0.0711946,8800,0
35,1737.58,0.0575514,9000,0
36,1825.08,0.0547922,8600,0
37,774.324,0.129145,9200,0
38,1911.97,0.052302,10200,0
39,1782.09,0.056114,10600,0
40,585.449,0.170809,9500,0
41,2497.55,0.0400392,9300,0
42,1214.72,0.0823238,9800,0
43,1051.73,0.0950814,10500,0
44,565.017,0.176986,9700,0
45,2537.38,0.0394108,9300,0
46,469.683,0.21291,10200,0
47,463.169,0.215904,10900,0
48,393.951,0.253839,10800,0
49,783.407,0.127648,10300,0
50,2467.14,0.0405328,8800,0
51,464.14,0.215452,10200,0
52,1725.83,0.057943,9900,0
53,1683.36,0.0594048,11100,0
54,2736.78,0.0365394,8300,0
55,661.485,0.151175,10600,0
56,1634.89,0.061166,8800,0
57,560.629,0.178371,11000,0
58,2061.35,0.048512,8300,0
59,847.144,0.118044,9300,0
60,1420.62,0.070392,9100,0
61,2414.99,0.0414081,9200,0
62,1535.94,0.0651069,9900,0
63,2132.1,0.046902,9200,0
64,1739.08,0.0575016,9700,0
65,1559.24,0.0641339,10200,0
66,996.076,0.100394,10900,0
67,1437.97,0.0695425,10100,0
