node,throughput,latency,receivedByte,numCoding
0,inf,0,53600,13
1,inf,0,59400,200
2,inf,0,46800,149
3,inf,0,60800,111
4,inf,0,70700,0
5,inf,0,44100,26
6,inf,0,38900,64
7,inf,0,35100,0
8,inf,0,74600,0
9,inf,0,38400,20
10,inf,0,34800,62
11,inf,0,58300,0
12,inf,0,40600,0
13,inf,0,33300,0
14,inf,0,32400,5
15,inf,0,32200,0
16,-nan,0,0,0
17,-nan,0,0,0
18,inf,0,7000,0
19,inf,0,7000,0
20,1163.02,0.0859834,11000,0
21,1318.35,0.0758527,12500,0
22,1185.55,0.0843491,11900,0
23,-nan,0,0,0
24,1291.18,0.0774483,10800,0
25,1381.35,0.0723932,10500,0
26,1032.11,0.0968889,9400,0
27,809.785,0.12349,10200,0
28,798.358,0.125257,10800,0
29,62.6119,1.59714,10100,0
30,1057.98,0.0945199,10200,0
31,61.072,1.63741,8100,0
32,888.217,0.112585,8900,0
33,96.1966,1.03954,8200,0
34,229.412,0.435896,7300,0
35,89.1758,1.12138,9200,0
36,-nan,0,0,0
37,106.304,0.940696,7000,0
38,165.92,0.602698,7300,0
39,1179.36,0.0847915,7300,0
