node,throughput,latency,receivedByte,numCoding
0,inf,0,459500,0
1,inf,0,402200,1007
2,inf,0,440700,1108
3,inf,0,420200,0
4,inf,0,226800,0
5,inf,0,28300,0
6,inf,0,28300,0
7,inf,0,138100,0
8,inf,0,103200,0
9,-nan,0,0,0
10,-nan,0,0,0
11,inf,0,53000,0
12,inf,0,52600,0
13,inf,0,52600,0
14,inf,0,25000,0
15,inf,0,52400,0
16,-nan,0,0,0
17,inf,0,27600,0
18,inf,0,27600,0
19,inf,0,52600,0
20,1631.15,0.0613063,29700,0
21,1859.1,0.0537895,30500,0
22,2062.93,0.0484748,30700,0
23,-nan,0,0,0
24,1681.04,0.0594868,30500,0
25,1948.15,0.0513308,30500,0
26,76.2415,1.31162,29600,0
27,35.8208,2.79168,29200,0
28,18.2089,5.49182,26000,0
29,36.7906,2.71809,28300,0
30,76.7251,1.30335,26700,0
31,35.4261,2.82277,27400,0
32,1651.12,0.0605648,27400,0
33,34.0661,2.93547,27600,0
34,16.5695,6.0352,24600,0
35,34.2848,2.91674,25600,0
36,69.3864,1.44121,26900,0
37,20.6345,4.84626,27600,0
38,1731,0.05777,28300,0
39,20.0092,4.99769,25000,0
