node,throughput,latency,receivedByte,numCoding
0,inf,0,64600,40
1,inf,0,63800,203
2,inf,0,58200,200
3,inf,0,66900,98
4,inf,0,85700,55
5,inf,0,51200,110
6,inf,0,43900,7
7,inf,0,54900,4
8,inf,0,66200,0
9,inf,0,23100,65
10,inf,0,31700,34
11,inf,0,34000,0
12,inf,0,38100,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,12700,0
16,inf,0,51000,0
17,inf,0,27900,4
18,inf,0,39500,120
19,inf,0,40600,0
20,-nan,0,0,0
21,894.035,0.111852,14500,0
22,1514.63,0.0660225,12100,0
23,1718.18,0.0582011,12700,0
24,-nan,0,0,0
25,-nan,0,0,0
26,1401.48,0.0713533,14000,0
27,871.356,0.114764,12200,0
28,920.684,0.108615,12400,0
29,1157.38,0.0864023,12400,0
30,1397.41,0.071561,14000,0
31,646.424,0.154697,12900,0
32,57.7714,1.73096,11200,0
33,-nan,0,0,0
34,156.324,0.639697,13000,0
35,1609.99,0.0621122,12900,0
36,-nan,0,0,0
37,1536.14,0.0650981,12900,0
38,1024.37,0.0976213,11400,0
39,69.334,1.44229,11700,0
