node,throughput,latency,receivedByte,numCoding
0,inf,0,61900,132
1,inf,0,69000,151
2,inf,0,79800,146
3,inf,0,88300,122
4,inf,0,95800,62
5,inf,0,43200,0
6,inf,0,18100,0
7,inf,0,56700,39
8,inf,0,86500,0
9,inf,0,29000,0
10,inf,0,41600,0
11,inf,0,84800,0
12,inf,0,51600,0
13,inf,0,25800,3
14,inf,0,25500,0
15,inf,0,36500,0
16,inf,0,38700,0
17,inf,0,25900,0
18,inf,0,25900,0
19,inf,0,26000,0
20,-nan,0,0,0
21,11.1658,8.95593,9300,0
22,-nan,0,0,0
23,1402.22,0.0713156,16000,0
24,-nan,0,0,0
25,-nan,0,0,0
26,1106.51,0.090374,13000,0
27,20.034,9.32152,15500,0
28,554.712,0.180274,11600,0
29,496.728,0.201318,11300,0
30,-nan,0,0,0
31,106.141,0.942143,15200,0
32,681.305,0.146777,11200,0
33,103.267,0.968365,13100,0
34,1120.39,0.089255,12700,0
35,676.925,0.147727,13000,0
36,104.286,0.958902,12700,0
37,1144.67,0.0873614,13100,0
38,1391.13,0.0718839,12600,0
39,102.942,0.971417,8300,0
